gamma	3	1	7	compt	-220.428	445.799	1186.53	0.135665	0.116093	0.116093
gamma	3	1	8	compt	-222.708	437.575	1193.41	0.116093	0.109663	0.109663
gamma	3	1	9	compt	-225.724	423.996	1192.65	0.109663	0.0822329	0.0822329
gamma	3	1	11	compt	-218.933	428.374	1200.26	0.0822329	0.065063	0.065063
gamma	3	1	13	compt	-221.702	431.663	1192.82	0.065063	0.0569764	0.0569764
gamma	3	1	14	phot	-205.243	420.408	1184.58	0.0569764	0	0
gamma	3	1	1	compt	-76.7519	684.24	1266.39	2.22437	0.259137	0.259137
gamma	3	1	1	compt	-178.504	417.577	1315.58	2.22437	1.02421	1.02421
gamma	85	4	1	phot	-180.008	415.267	1315.82	0.00398282	0	0
gamma	6	1	1	phot	16.6198	731.993	1196.75	0.00326051	0	0
gamma	5	1	1	phot	16.6183	731.999	1196.76	0.00326051	0	0
gamma	3	1	2	compt	36.6594	724.619	1236.05	0.477602	0.178529	0.178529
gamma	3	1	4	compt	5.03367	692.888	1184.9	0.178529	0.105546	0.105546
gamma	3	1	6	compt	25.4376	732.028	1243.53	0.105546	0.0934829	0.0934829
gamma	3	1	7	compt	35.2195	691.987	1299.5	0.0934829	0.0826658	0.0826658
gamma	3	1	8	compt	61.265	642.332	1280.38	0.0826658	0.0766662	0.0766662
gamma	3	1	9	Rayl	64.0334	642.423	1277.37	0.0766662	0.0766662	0.0766662
gamma	3	1	10	compt	96.1115	643.396	1244.23	0.0766662	0.0757859	0.0757859
gamma	3	1	11	Rayl	144.738	651.553	1222.17	0.0757859	0.0757859	0.0757859
gamma	3	1	12	compt	147.192	652.725	1220.93	0.0757859	0.0728743	0.0728743
gamma	3	1	13	compt	152.797	670.261	1201.87	0.0728743	0.0607047	0.0607047
gamma	3	1	15	compt	175.927	625.216	1195.99	0.0607047	0.0554028	0.0554028
gamma	3	1	16	phot	178.105	625.715	1196.75	0.0554028	0	0
gamma	3	1	1	compt	477.365	501.91	1320.46	2.22438	1.40771	1.40771
gamma	3	1	3	compt	948.687	168.965	1126.23	1.40771	1.17215	1.17215
gamma	3	1	1	compt	-19.7316	547.693	1268.14	2.22437	0.742816	0.742816
gamma	3	1	3	compt	-57.416	446.108	1120.86	0.742816	0.250514	0.250514
gamma	3	1	4	compt	-111.274	436.641	1174.69	0.250514	0.243775	0.243775
gamma	3	1	6	compt	-131.43	422.751	1211.15	0.243775	0.172456	0.172456
gamma	3	1	7	compt	-100.784	411.06	1229.68	0.172456	0.118587	0.118587
gamma	3	1	8	compt	-101.816	409.204	1228.51	0.118587	0.0843178	0.0843178
gamma	3	1	9	compt	-91.4641	422.75	1224.99	0.0843178	0.063547	0.063547
gamma	3	1	10	compt	-110.097	403.569	1235.15	0.063547	0.0543821	0.0543821
gamma	3	1	11	compt	-108.139	401.961	1229.65	0.0543821	0.0509949	0.0509949
gamma	3	1	12	compt	-54.4205	402.491	1226.33	0.0509949	0.0430278	0.0430278
gamma	3	1	13	compt	-55.2466	402.128	1226.76	0.0430278	0.0402857	0.0402857
gamma	3	1	14	compt	-45.9694	385.041	1240.91	0.0402857	0.0391524	0.0391524
gamma	3	1	15	compt	-39.9171	383.87	1308.19	0.0391524	0.0357408	0.0357408
gamma	3	1	16	phot	-0.941193	393.727	1294.36	0.0357408	0	0
gamma	3	1	1	compt	-91.165	734.717	1325.69	2.2244	0.314975	0.314975
gamma	3	1	1	compt	297.679	827.782	1203.98	2.22438	1.58985	1.58985
gamma	3	1	1	compt	67.4985	438.78	1318.32	2.22437	0.555002	0.555002
gamma	3	1	2	compt	69.0588	447.861	1323.81	0.555002	0.532196	0.532196
gamma	3	1	1	compt	-214.449	573.025	1304.03	2.22438	0.279275	0.279275
gamma	3	1	2	compt	-231.513	590.105	1299.23	0.279275	0.253973	0.253973
gamma	3	1	3	compt	-240.796	615.53	1305.86	0.253973	0.244138	0.244138
gamma	3	1	4	compt	-245.169	620.306	1306.6	0.244138	0.167655	0.167655
gamma	3	1	5	compt	-248.67	615.176	1328.07	0.167655	0.159514	0.159514
gamma	3	1	1	compt	131.204	748.815	1231.29	2.22436	2.17257	2.17257
gamma	3	1	2	compt	135.299	757.364	1221.79	2.17257	0.449142	0.449142
gamma	3	1	3	compt	177.337	741.44	1219.38	0.449142	0.372049	0.372049
gamma	3	1	4	compt	203.555	694.503	1219.35	0.372049	0.360082	0.360082
gamma	3	1	6	compt	257.461	601.769	1185.75	0.360082	0.173285	0.173285
gamma	3	1	7	compt	207.322	642.65	1136.53	0.173285	0.111267	0.111267
gamma	3	1	8	compt	216.505	646.414	1142.76	0.111267	0.0800384	0.0800384
gamma	3	1	9	compt	213.107	647.753	1140.75	0.0800384	0.0768518	0.0768518
gamma	3	1	10	compt	176.489	688.501	1145.89	0.0768518	0.0610671	0.0610671
gamma	3	1	11	phot	195.154	677.588	1122.97	0.0610671	0	0
gamma	130	5	1	compt	143.561	765.887	1227.41	0.0320044	0.0316709	0.0316709
gamma	130	5	2	compt	143.951	774.032	1239.47	0.0316709	0.0285219	0.0285219
gamma	130	5	3	compt	107.327	731.587	1209.24	0.0285219	0.0275623	0.0275623
gamma	130	5	4	phot	73.7014	743.549	1204.65	0.0275623	0	0
gamma	3	1	1	compt	-230.825	444.104	1302.75	2.22435	0.574349	0.574349
gamma	113	4	1	phot	-234.958	446.269	1300.24	0.00969155	0	0
gamma	3	1	2	compt	59.8092	374.04	1179.02	2.22436	2.20925	2.20925
gamma	3	1	3	compt	-35.7195	372.745	1053.99	2.20925	0.270702	0.270702
gamma	3	1	4	compt	-32.792	380.304	1060.02	0.270702	0.216974	0.216974
gamma	3	1	5	compt	-34.9028	382.712	1061.02	0.216974	0.201985	0.201985
gamma	3	1	6	Rayl	-49.0264	392.694	1056.58	0.201985	0.201985	0.201985
gamma	3	1	7	compt	-72.4813	410.331	1048.44	0.201985	0.189793	0.189793
gamma	3	1	8	compt	-108.727	455.052	987.803	0.189793	0.184944	0.184944
gamma	3	1	9	compt	-116.087	458.299	981.503	0.184944	0.166409	0.166409
gamma	3	1	10	compt	-119.276	456.267	963.231	0.166409	0.132078	0.132078
gamma	3	1	11	compt	-118.808	455.993	963.063	0.132078	0.124282	0.124282
gamma	3	1	13	compt	-102.681	439.471	928.412	0.124282	0.10199	0.10199
gamma	3	1	14	compt	-99.0426	487.115	900.66	0.10199	0.0955287	0.0955287
gamma	3	1	15	compt	-79.2853	511.542	903.644	0.0955287	0.0863179	0.0863179
gamma	3	1	16	compt	-92.4559	553.117	878.657	0.0863179	0.0856723	0.0856723
gamma	3	1	17	compt	-97.2083	560.721	870.439	0.0856723	0.080418	0.080418
gamma	3	1	18	compt	-81.9553	567.042	816.594	0.080418	0.0760198	0.0760198
gamma	3	1	19	compt	-69.7701	582.787	807.385	0.0760198	0.0759028	0.0759028
gamma	3	1	20	compt	-25.8013	636.783	786.529	0.0759028	0.0634468	0.0634468
gamma	3	1	21	compt	-27.6991	637.843	788.79	0.0634468	0.0510643	0.0510643
gamma	3	1	22	compt	-20.6874	637.436	780.987	0.0510643	0.0442163	0.0442163
gamma	3	1	23	compt	-44.5253	535.804	863.135	0.0442163	0.0403524	0.0403524
gamma	3	1	24	compt	-82.5081	516.443	817.378	0.0403524	0.0400144	0.0400144
gamma	3	1	25	phot	-84.2336	516.463	816.351	0.0400144	0	0
