alpha	1	0	127	neutronInelastic	-173.419	427.292	1196.59	1.47226
gamma	1	0	127	neutronInelastic	-173.419	427.292	1196.59	0.477602
Li7	1	0	127	neutronInelastic	-173.419	427.292	1196.59	0.838459
gamma	1	0	127	neutronInelastic	-173.419	427.292	1196.59	0.00109428
gamma	1	0	127	neutronInelastic	-173.419	427.292	1196.59	0.00109428
proton	1	0	37	neutronInelastic	-451.219	1396.76	2259.76	0.584317
C14	1	0	37	neutronInelastic	-451.219	1396.76	2259.76	0.0420211
alpha	1	0	50	neutronInelastic	133.812	577.305	1196.24	1.47255
gamma	1	0	50	neutronInelastic	133.812	577.305	1196.24	0.477601
Li7	1	0	50	neutronInelastic	133.812	577.305	1196.24	0.834183
gamma	1	0	50	neutronInelastic	133.812	577.305	1196.24	0.00308734
gamma	1	0	50	neutronInelastic	133.812	577.305	1196.24	0.00308734
alpha	1	0	71	neutronInelastic	-172.804	473.97	1194.59	1.47232
gamma	1	0	71	neutronInelastic	-172.804	473.97	1194.59	0.477603
Li7	1	0	71	neutronInelastic	-172.804	473.97	1194.59	0.836691
gamma	1	0	71	neutronInelastic	-172.804	473.97	1194.59	0.00194944
gamma	1	0	71	neutronInelastic	-172.804	473.97	1194.59	0.00194944
alpha	1	0	299	neutronInelastic	-215.575	517.905	1194.19	1.4722
gamma	1	0	299	neutronInelastic	-215.575	517.905	1194.19	0.477602
Li7	1	0	299	neutronInelastic	-215.575	517.905	1194.19	0.834781
gamma	1	0	299	neutronInelastic	-215.575	517.905	1194.19	0.00296138
gamma	1	0	299	neutronInelastic	-215.575	517.905	1194.19	0.00296138
alpha	1	0	183	neutronInelastic	-40.1765	477.641	1195.54	1.47246
gamma	1	0	183	neutronInelastic	-40.1765	477.641	1195.54	0.477603
Li7	1	0	183	neutronInelastic	-40.1765	477.641	1195.54	0.83726
gamma	1	0	183	neutronInelastic	-40.1765	477.641	1195.54	0.00159412
gamma	1	0	183	neutronInelastic	-40.1765	477.641	1195.54	0.00159412
alpha	1	0	84	neutronInelastic	131.533	362.698	1194.32	1.47238
gamma	1	0	84	neutronInelastic	131.533	362.698	1194.32	0.471049
Li7	1	0	84	neutronInelastic	131.533	362.698	1194.32	0.846985
alpha	1	0	192	neutronInelastic	-312.444	514.697	1196.67	1.47261
gamma	1	0	192	neutronInelastic	-312.444	514.697	1196.67	0.477602
Li7	1	0	192	neutronInelastic	-312.444	514.697	1196.67	0.83919
proton	1	0	10	neutronInelastic	594.023	661.606	2399.38	0.584358
C14	1	0	10	neutronInelastic	594.023	661.606	2399.38	0.0419802
alpha	1	0	307	neutronInelastic	-153.408	351.837	1196.97	1.47234
gamma	1	0	307	neutronInelastic	-153.408	351.837	1196.97	0.477602
Li7	1	0	307	neutronInelastic	-153.408	351.837	1196.97	0.837916
gamma	1	0	307	neutronInelastic	-153.408	351.837	1196.97	0.00132517
gamma	1	0	307	neutronInelastic	-153.408	351.837	1196.97	0.00132517
alpha	1	0	162	neutronInelastic	135.984	439.603	1196.79	1.47254
gamma	1	0	162	neutronInelastic	135.984	439.603	1196.79	0.470615
Li7	1	0	162	neutronInelastic	135.984	439.603	1196.79	0.847246
alpha	1	0	128	neutronInelastic	175.763	356.05	1196.8	1.47256
gamma	1	0	128	neutronInelastic	175.763	356.05	1196.8	0.47371
Li7	1	0	128	neutronInelastic	175.763	356.05	1196.8	0.844202
alpha	1	0	42	neutronInelastic	68.3091	250.101	1195.01	1.47239
gamma	1	0	42	neutronInelastic	68.3091	250.101	1195.01	0.476532
Li7	1	0	42	neutronInelastic	68.3091	250.101	1195.01	0.841578
alpha	1	0	84	neutronInelastic	150.742	474.347	1196.46	1.4729
gamma	1	0	84	neutronInelastic	150.742	474.347	1196.46	0.477599
Li7	1	0	84	neutronInelastic	150.742	474.347	1196.46	0.832054
gamma	1	0	84	neutronInelastic	150.742	474.347	1196.46	0.00397804
gamma	1	0	84	neutronInelastic	150.742	474.347	1196.46	0.00397804
proton	1	0	103	neutronInelastic	-1087.49	-394.99	2764.48	0.584251
C14	1	0	103	neutronInelastic	-1087.49	-394.99	2764.48	0.0420866
proton	1	0	16	neutronInelastic	1756.52	2323.05	1812.42	0.58434
C14	1	0	16	neutronInelastic	1756.52	2323.05	1812.42	0.0419978
proton	1	0	15	neutronInelastic	-1877.46	606.515	2762.05	0.584078
C14	1	0	15	neutronInelastic	-1877.46	606.515	2762.05	0.0422603
proton	1	0	19	neutronInelastic	-387.049	89.4717	2048.26	0.584254
C14	1	0	19	neutronInelastic	-387.049	89.4717	2048.26	0.0420836
alpha	1	0	139	neutronInelastic	70.7493	684.449	1190.09	1.47234
gamma	1	0	139	neutronInelastic	70.7493	684.449	1190.09	0.477603
Li7	1	0	139	neutronInelastic	70.7493	684.449	1190.09	0.834507
gamma	1	0	139	neutronInelastic	70.7493	684.449	1190.09	0.00302672
gamma	1	0	139	neutronInelastic	70.7493	684.449	1190.09	0.00302672
alpha	1	0	43	neutronInelastic	-3.70889	485.916	1194.89	1.4725
gamma	1	0	43	neutronInelastic	-3.70889	485.916	1194.89	0.477602
Li7	1	0	43	neutronInelastic	-3.70889	485.916	1194.89	0.835208
gamma	1	0	43	neutronInelastic	-3.70889	485.916	1194.89	0.00259721
gamma	1	0	43	neutronInelastic	-3.70889	485.916	1194.89	0.00259721
proton	1	0	10	neutronInelastic	589.909	1025.88	2143.72	0.584249
C14	1	0	10	neutronInelastic	589.909	1025.88	2143.72	0.0420891
proton	1	0	25	neutronInelastic	780.896	1503.01	2158.9	0.584241
C14	1	0	25	neutronInelastic	780.896	1503.01	2158.9	0.0420971
alpha	1	0	92	neutronInelastic	90.4509	574.251	1197.05	1.47214
gamma	1	0	92	neutronInelastic	90.4509	574.251	1197.05	0.477602
Li7	1	0	92	neutronInelastic	90.4509	574.251	1197.05	0.834136
gamma	1	0	92	neutronInelastic	90.4509	574.251	1197.05	0.00331647
gamma	1	0	92	neutronInelastic	90.4509	574.251	1197.05	0.00331647
proton	1	0	6	neutronInelastic	499.802	-790.806	2067.22	0.584282
C14	1	0	6	neutronInelastic	499.802	-790.806	2067.22	0.0420557
proton	1	0	29	neutronInelastic	6.53523	2064.97	1541.56	0.584339
C14	1	0	29	neutronInelastic	6.53523	2064.97	1541.56	0.041999
alpha	1	0	65	neutronInelastic	-54.2218	367.134	1195.5	1.47216
gamma	1	0	65	neutronInelastic	-54.2218	367.134	1195.5	0.472092
Li7	1	0	65	neutronInelastic	-54.2218	367.134	1195.5	0.846189
alpha	1	0	113	neutronInelastic	218.463	580.454	1190.25	1.47224
gamma	1	0	113	neutronInelastic	218.463	580.454	1190.25	0.470608
Li7	1	0	113	neutronInelastic	218.463	580.454	1190.25	0.847546
alpha	1	0	262	neutronInelastic	292.003	534.395	1187.75	1.47246
gamma	1	0	262	neutronInelastic	292.003	534.395	1187.75	0.477602
Li7	1	0	262	neutronInelastic	292.003	534.395	1187.75	0.839188
proton	1	0	25	neutronInelastic	-1661.47	1211.17	2124.62	0.584206
C14	1	0	25	neutronInelastic	-1661.47	1211.17	2124.62	0.0421323
proton	1	0	43	neutronInelastic	-483.925	677.905	2514.37	0.584271
C14	1	0	43	neutronInelastic	-483.925	677.905	2514.37	0.0420665
alpha	1	0	220	neutronInelastic	38.134	465.87	1193.45	1.4725
gamma	1	0	220	neutronInelastic	38.134	465.87	1193.45	0.473533
Li7	1	0	220	neutronInelastic	38.134	465.87	1193.45	0.844438
alpha	1	0	36	neutronInelastic	79.0045	386.858	1193.41	1.47211
gamma	1	0	36	neutronInelastic	79.0045	386.858	1193.41	0.477603
Li7	1	0	36	neutronInelastic	79.0045	386.858	1193.41	0.834998
gamma	1	0	36	neutronInelastic	79.0045	386.858	1193.41	0.00289709
gamma	1	0	36	neutronInelastic	79.0045	386.858	1193.41	0.00289709
alpha	1	0	41	neutronInelastic	19.0143	489.137	1190.51	1.47248
gamma	1	0	41	neutronInelastic	19.0143	489.137	1190.51	0.477601
Li7	1	0	41	neutronInelastic	19.0143	489.137	1190.51	0.835395
gamma	1	0	41	neutronInelastic	19.0143	489.137	1190.51	0.00251729
gamma	1	0	41	neutronInelastic	19.0143	489.137	1190.51	0.00251729
alpha	1	0	88	neutronInelastic	-5.49066	548.321	1193.56	1.4724
gamma	1	0	88	neutronInelastic	-5.49066	548.321	1193.56	0.477601
Li7	1	0	88	neutronInelastic	-5.49066	548.321	1193.56	0.834593
gamma	1	0	88	neutronInelastic	-5.49066	548.321	1193.56	0.00295499
gamma	1	0	88	neutronInelastic	-5.49066	548.321	1193.56	0.00295499
proton	1	0	28	neutronInelastic	1486.05	1031.62	2570.83	0.584286
C14	1	0	28	neutronInelastic	1486.05	1031.62	2570.83	0.0420518
alpha	1	0	55	neutronInelastic	107.522	718.062	1190.21	1.47233
gamma	1	0	55	neutronInelastic	107.522	718.062	1190.21	0.477601
Li7	1	0	55	neutronInelastic	107.522	718.062	1190.21	0.839698
proton	1	0	8	neutronInelastic	519.051	245.484	2214.49	0.584219
C14	1	0	8	neutronInelastic	519.051	245.484	2214.49	0.0421189
proton	1	0	22	neutronInelastic	-720.459	507.72	1590.36	0.584259
C14	1	0	22	neutronInelastic	-720.459	507.72	1590.36	0.0420791
alpha	1	0	83	neutronInelastic	48.7237	737.229	1193.12	1.47243
gamma	1	0	83	neutronInelastic	48.7237	737.229	1193.12	0.477602
Li7	1	0	83	neutronInelastic	48.7237	737.229	1193.12	0.834819
gamma	1	0	83	neutronInelastic	48.7237	737.229	1193.12	0.00282749
gamma	1	0	83	neutronInelastic	48.7237	737.229	1193.12	0.00282749
proton	1	0	30	neutronInelastic	239.994	552.532	1411.68	0.584246
C14	1	0	30	neutronInelastic	239.994	552.532	1411.68	0.0420919
alpha	1	0	97	neutronInelastic	75.7617	708.735	1194.67	1.47242
gamma	1	0	97	neutronInelastic	75.7617	708.735	1194.67	0.472299
Li7	1	0	97	neutronInelastic	75.7617	708.735	1194.67	0.845722
alpha	1	0	188	neutronInelastic	-206.042	542.424	1193.33	1.47232
gamma	1	0	188	neutronInelastic	-206.042	542.424	1193.33	0.4721
Li7	1	0	188	neutronInelastic	-206.042	542.424	1193.33	0.846021
proton	1	0	23	neutronInelastic	696.398	-72.1401	1873.96	0.584296
C14	1	0	23	neutronInelastic	696.398	-72.1401	1873.96	0.0420419
proton	1	0	8	neutronInelastic	1137.77	-1337.98	2158.66	0.584319
C14	1	0	8	neutronInelastic	1137.77	-1337.98	2158.66	0.0420184
proton	1	0	14	neutronInelastic	-1303.01	-1475.89	1727.67	0.584336
C14	1	0	14	neutronInelastic	-1303.01	-1475.89	1727.67	0.0420017
proton	1	0	6	neutronInelastic	1566.58	-779.457	2278.76	0.584278
C14	1	0	6	neutronInelastic	1566.58	-779.457	2278.76	0.0420594
alpha	1	0	375	neutronInelastic	102.984	509.452	1195.81	1.47216
gamma	1	0	375	neutronInelastic	102.984	509.452	1195.81	0.477601
Li7	1	0	375	neutronInelastic	102.984	509.452	1195.81	0.839399
alpha	1	0	61	neutronInelastic	232.842	461.922	1197.02	1.47244
gamma	1	0	61	neutronInelastic	232.842	461.922	1197.02	0.477602
Li7	1	0	61	neutronInelastic	232.842	461.922	1197.02	0.834496
gamma	1	0	61	neutronInelastic	232.842	461.922	1197.02	0.00298625
gamma	1	0	61	neutronInelastic	232.842	461.922	1197.02	0.00298625
alpha	1	0	99	neutronInelastic	-35.7658	459.962	1195.59	1.47215
gamma	1	0	99	neutronInelastic	-35.7658	459.962	1195.59	0.477602
Li7	1	0	99	neutronInelastic	-35.7658	459.962	1195.59	0.83526
gamma	1	0	99	neutronInelastic	-35.7658	459.962	1195.59	0.00274832
gamma	1	0	99	neutronInelastic	-35.7658	459.962	1195.59	0.00274832
alpha	1	0	115	neutronInelastic	127.21	333.276	1197.05	1.47239
gamma	1	0	115	neutronInelastic	127.21	333.276	1197.05	0.476563
Li7	1	0	115	neutronInelastic	127.21	333.276	1197.05	0.841546
alpha	1	0	183	neutronInelastic	-163.46	385.063	1197.02	1.47226
gamma	1	0	183	neutronInelastic	-163.46	385.063	1197.02	0.477601
Li7	1	0	183	neutronInelastic	-163.46	385.063	1197.02	0.838387
gamma	1	0	183	neutronInelastic	-163.46	385.063	1197.02	0.0011314
gamma	1	0	183	neutronInelastic	-163.46	385.063	1197.02	0.0011314
alpha	1	0	123	neutronInelastic	-14.163	473.176	1196.41	1.47247
gamma	1	0	123	neutronInelastic	-14.163	473.176	1196.41	0.477602
Li7	1	0	123	neutronInelastic	-14.163	473.176	1196.41	0.834132
gamma	1	0	123	neutronInelastic	-14.163	473.176	1196.41	0.00314999
gamma	1	0	123	neutronInelastic	-14.163	473.176	1196.41	0.00314999
alpha	1	0	162	neutronInelastic	52.4516	652.609	1194.31	1.47228
gamma	1	0	162	neutronInelastic	52.4516	652.609	1194.31	0.477531
Li7	1	0	162	neutronInelastic	52.4516	652.609	1194.31	0.840694
alpha	1	0	263	neutronInelastic	-171.161	286.911	1196.72	1.47234
gamma	1	0	263	neutronInelastic	-171.161	286.911	1196.72	0.473599
Li7	1	0	263	neutronInelastic	-171.161	286.911	1196.72	0.844528
alpha	1	0	124	neutronInelastic	-29.0084	350.416	1195.86	1.47268
gamma	1	0	124	neutronInelastic	-29.0084	350.416	1195.86	0.477601
Li7	1	0	124	neutronInelastic	-29.0084	350.416	1195.86	0.832234
gamma	1	0	124	neutronInelastic	-29.0084	350.416	1195.86	0.00399402
gamma	1	0	124	neutronInelastic	-29.0084	350.416	1195.86	0.00399402
alpha	1	0	142	neutronInelastic	146.982	594.082	1195.72	1.47231
gamma	1	0	142	neutronInelastic	146.982	594.082	1195.72	0.474156
Li7	1	0	142	neutronInelastic	146.982	594.082	1195.72	0.84401
alpha	1	0	175	neutronInelastic	191.905	516.779	1196.75	1.47251
gamma	1	0	175	neutronInelastic	191.905	516.779	1196.75	0.473181
Li7	1	0	175	neutronInelastic	191.905	516.779	1196.75	0.844773
alpha	1	0	67	neutronInelastic	101.616	803.361	1194.84	1.47219
gamma	1	0	67	neutronInelastic	101.616	803.361	1194.84	0.477603
Li7	1	0	67	neutronInelastic	101.616	803.361	1194.84	0.837528
gamma	1	0	67	neutronInelastic	101.616	803.361	1194.84	0.00159565
gamma	1	0	67	neutronInelastic	101.616	803.361	1194.84	0.00159565
alpha	1	0	133	neutronInelastic	-32.8327	454.494	1196.81	1.47239
gamma	1	0	133	neutronInelastic	-32.8327	454.494	1196.81	0.477602
Li7	1	0	133	neutronInelastic	-32.8327	454.494	1196.81	0.839896
alpha	1	0	58	neutronInelastic	-213.358	619.593	1196.95	1.77683
Li7	1	0	58	neutronInelastic	-213.358	619.593	1196.95	1.01328
proton	1	0	5	neutronInelastic	-313.32	-228.108	2524.14	0.584248
C14	1	0	5	neutronInelastic	-313.32	-228.108	2524.14	0.0420898
alpha	1	0	31	neutronInelastic	77.2073	373.181	1195.53	1.47223
gamma	1	0	31	neutronInelastic	77.2073	373.181	1195.53	0.477319
Li7	1	0	31	neutronInelastic	77.2073	373.181	1195.53	0.840955
alpha	1	0	150	neutronInelastic	213.188	430.492	1194.79	1.47254
gamma	1	0	150	neutronInelastic	213.188	430.492	1194.79	0.473332
Li7	1	0	150	neutronInelastic	213.188	430.492	1194.79	0.844592
proton	1	0	71	neutronInelastic	-269.582	574.892	1647.98	0.584313
C14	1	0	71	neutronInelastic	-269.582	574.892	1647.98	0.0420251
alpha	1	0	178	neutronInelastic	45.9842	658.057	1180.61	1.47266
gamma	1	0	178	neutronInelastic	45.9842	658.057	1180.61	0.476034
Li7	1	0	178	neutronInelastic	45.9842	658.057	1180.61	0.841812
alpha	1	0	138	neutronInelastic	106.675	636.146	1196.15	1.47215
gamma	1	0	138	neutronInelastic	106.675	636.146	1196.15	0.477603
Li7	1	0	138	neutronInelastic	106.675	636.146	1196.15	0.840347
alpha	1	0	98	neutronInelastic	-85.1054	709.619	1197	1.47199
gamma	1	0	98	neutronInelastic	-85.1054	709.619	1197	0.477604
Li7	1	0	98	neutronInelastic	-85.1054	709.619	1197	0.835929
gamma	1	0	98	neutronInelastic	-85.1054	709.619	1197	0.00249309
gamma	1	0	98	neutronInelastic	-85.1054	709.619	1197	0.00249309
alpha	1	0	129	neutronInelastic	10.0857	541.152	1196.38	1.47272
gamma	1	0	129	neutronInelastic	10.0857	541.152	1196.38	0.474676
Li7	1	0	129	neutronInelastic	10.0857	541.152	1196.38	0.843091
alpha	1	0	88	neutronInelastic	-116.925	398.684	1191.96	1.4725
gamma	1	0	88	neutronInelastic	-116.925	398.684	1191.96	0.476824
Li7	1	0	88	neutronInelastic	-116.925	398.684	1191.96	0.841177
alpha	1	0	313	neutronInelastic	-121.155	633.336	1195.28	1.47237
gamma	1	0	313	neutronInelastic	-121.155	633.336	1195.28	0.476546
Li7	1	0	313	neutronInelastic	-121.155	633.336	1195.28	0.841588
proton	1	0	20	neutronInelastic	-515.8	1885.83	2768.51	0.58428
C14	1	0	20	neutronInelastic	-515.8	1885.83	2768.51	0.042058
proton	1	0	29	neutronInelastic	-225.366	-776.447	1575.54	0.584269
C14	1	0	29	neutronInelastic	-225.366	-776.447	1575.54	0.0420691
alpha	1	0	248	neutronInelastic	-145.788	485.707	1195.04	1.47243
gamma	1	0	248	neutronInelastic	-145.788	485.707	1195.04	0.47424
Li7	1	0	248	neutronInelastic	-145.788	485.707	1195.04	0.84381
proton	1	0	11	neutronInelastic	-181.016	504.751	1974.73	0.584231
C14	1	0	11	neutronInelastic	-181.016	504.751	1974.73	0.0421069
alpha	1	0	121	neutronInelastic	314.871	407.333	1194.33	1.47241
gamma	1	0	121	neutronInelastic	314.871	407.333	1194.33	0.473238
Li7	1	0	121	neutronInelastic	314.871	407.333	1194.33	0.844815
alpha	1	0	161	neutronInelastic	-261.487	625.438	1193.53	1.47222
gamma	1	0	161	neutronInelastic	-261.487	625.438	1193.53	0.472417
Li7	1	0	161	neutronInelastic	-261.487	625.438	1193.53	0.845812
alpha	1	0	78	neutronInelastic	-173.817	457.656	1195.62	1.47219
gamma	1	0	78	neutronInelastic	-173.817	457.656	1195.62	0.473587
Li7	1	0	78	neutronInelastic	-173.817	457.656	1195.62	0.844694
alpha	1	0	25	neutronInelastic	92.95	399.79	1191.33	1.47217
gamma	1	0	25	neutronInelastic	92.95	399.79	1191.33	0.471366
Li7	1	0	25	neutronInelastic	92.95	399.79	1191.33	0.846888
proton	1	0	214	neutronInelastic	-137.362	-1696.2	1773.54	0.58434
C14	1	0	214	neutronInelastic	-137.362	-1696.2	1773.54	0.0419979
alpha	1	0	176	neutronInelastic	38.3043	308.621	1193.21	1.47241
gamma	1	0	176	neutronInelastic	38.3043	308.621	1193.21	0.477602
Li7	1	0	176	neutronInelastic	38.3043	308.621	1193.21	0.835141
gamma	1	0	176	neutronInelastic	38.3043	308.621	1193.21	0.00267607
gamma	1	0	176	neutronInelastic	38.3043	308.621	1193.21	0.00267607
alpha	1	0	118	neutronInelastic	-230.357	607.447	1196.45	1.47195
gamma	1	0	118	neutronInelastic	-230.357	607.447	1196.45	0.477604
Li7	1	0	118	neutronInelastic	-230.357	607.447	1196.45	0.835412
gamma	1	0	118	neutronInelastic	-230.357	607.447	1196.45	0.00276914
gamma	1	0	118	neutronInelastic	-230.357	607.447	1196.45	0.00276914
proton	1	0	6	neutronInelastic	309.896	336.05	1585.99	0.584325
C14	1	0	6	neutronInelastic	309.896	336.05	1585.99	0.0420126
alpha	1	0	151	neutronInelastic	142.412	324.41	1196.87	1.47249
gamma	1	0	151	neutronInelastic	142.412	324.41	1196.87	0.475337
Li7	1	0	151	neutronInelastic	142.412	324.41	1196.87	0.842669
alpha	1	0	189	neutronInelastic	-4.63665	237.696	1196.59	1.47246
gamma	1	0	189	neutronInelastic	-4.63665	237.696	1196.59	0.474006
Li7	1	0	189	neutronInelastic	-4.63665	237.696	1196.59	0.844014
alpha	1	0	174	neutronInelastic	28.9325	462.48	1194.45	1.47238
gamma	1	0	174	neutronInelastic	28.9325	462.48	1194.45	0.470486
Li7	1	0	174	neutronInelastic	28.9325	462.48	1194.45	0.847523
proton	1	0	29	neutronInelastic	553.328	589.291	2514.1	0.584328
C14	1	0	29	neutronInelastic	553.328	589.291	2514.1	0.0420094
proton	1	0	18	neutronInelastic	-96.2131	337.226	1341.42	0.584353
C14	1	0	18	neutronInelastic	-96.2131	337.226	1341.42	0.0419846
proton	1	0	163	neutronInelastic	234.069	1014.46	2082.87	0.584252
C14	1	0	163	neutronInelastic	234.069	1014.46	2082.87	0.0420854
alpha	1	0	350	neutronInelastic	-244.875	770.063	1195.8	1.47237
gamma	1	0	350	neutronInelastic	-244.875	770.063	1195.8	0.472132
Li7	1	0	350	neutronInelastic	-244.875	770.063	1195.8	0.845941
proton	1	0	8	neutronInelastic	-105.314	2092.64	1534.01	0.584228
C14	1	0	8	neutronInelastic	-105.314	2092.64	1534.01	0.04211
proton	1	0	32	neutronInelastic	982.552	-389.102	2908.67	0.584139
C14	1	0	32	neutronInelastic	982.552	-389.102	2908.67	0.0421989
proton	1	0	17	neutronInelastic	-232.49	1350.75	1522.28	0.584216
C14	1	0	17	neutronInelastic	-232.49	1350.75	1522.28	0.0421222
proton	1	0	69	neutronInelastic	-249.972	1660.32	2558.38	0.584251
C14	1	0	69	neutronInelastic	-249.972	1660.32	2558.38	0.0420866
alpha	1	0	68	neutronInelastic	182.093	608.409	1190.34	1.47215
gamma	1	0	68	neutronInelastic	182.093	608.409	1190.34	0.473083
Li7	1	0	68	neutronInelastic	182.093	608.409	1190.34	0.845225
proton	1	0	13	neutronInelastic	-1371.47	256.145	2339.24	0.584326
C14	1	0	13	neutronInelastic	-1371.47	256.145	2339.24	0.0420118
alpha	1	0	241	neutronInelastic	-172.51	453.954	1190.53	1.47261
gamma	1	0	241	neutronInelastic	-172.51	453.954	1190.53	0.476244
Li7	1	0	241	neutronInelastic	-172.51	453.954	1190.53	0.841651
proton	1	0	6	neutronInelastic	1093	1801.02	2363.17	0.584287
C14	1	0	6	neutronInelastic	1093	1801.02	2363.17	0.042051
proton	1	0	9	neutronInelastic	93.5191	840.091	2328.64	0.584289
C14	1	0	9	neutronInelastic	93.5191	840.091	2328.64	0.042049
alpha	1	0	111	neutronInelastic	102.93	546.267	1196.04	1.47225
gamma	1	0	111	neutronInelastic	102.93	546.267	1196.04	0.472351
Li7	1	0	111	neutronInelastic	102.93	546.267	1196.04	0.84584
alpha	1	0	87	neutronInelastic	-94.3647	772.853	1196.25	1.47207
gamma	1	0	87	neutronInelastic	-94.3647	772.853	1196.25	0.476577
Li7	1	0	87	neutronInelastic	-94.3647	772.853	1196.25	0.841857
alpha	1	0	166	neutronInelastic	97.2783	475.428	1190.99	1.47263
gamma	1	0	166	neutronInelastic	97.2783	475.428	1190.99	0.477602
Li7	1	0	166	neutronInelastic	97.2783	475.428	1190.99	0.836608
gamma	1	0	166	neutronInelastic	97.2783	475.428	1190.99	0.00183314
gamma	1	0	166	neutronInelastic	97.2783	475.428	1190.99	0.00183314
proton	1	0	8	neutronInelastic	2.24738	471.783	1494.61	0.584308
C14	1	0	8	neutronInelastic	2.24738	471.783	1494.61	0.04203
alpha	1	0	181	neutronInelastic	-103.987	597.615	1194.5	1.47254
gamma	1	0	181	neutronInelastic	-103.987	597.615	1194.5	0.476774
Li7	1	0	181	neutronInelastic	-103.987	597.615	1194.5	0.841196
proton	1	0	15	neutronInelastic	-288.206	483.906	1665.44	0.584262
C14	1	0	15	neutronInelastic	-288.206	483.906	1665.44	0.042076
alpha	1	0	166	neutronInelastic	-77.514	722.778	1196.02	1.47254
gamma	1	0	166	neutronInelastic	-77.514	722.778	1196.02	0.477602
Li7	1	0	166	neutronInelastic	-77.514	722.778	1196.02	0.839506
alpha	1	0	99	neutronInelastic	72.4442	560.163	1193.91	1.47232
gamma	1	0	99	neutronInelastic	72.4442	560.163	1193.91	0.477601
Li7	1	0	99	neutronInelastic	72.4442	560.163	1193.91	0.838724
alpha	1	0	315	neutronInelastic	41.4889	632.608	1194.82	1.47254
gamma	1	0	315	neutronInelastic	41.4889	632.608	1194.82	0.473627
Li7	1	0	315	neutronInelastic	41.4889	632.608	1194.82	0.844305
alpha	1	0	131	neutronInelastic	51.6579	558.342	1193.85	1.47248
gamma	1	0	131	neutronInelastic	51.6579	558.342	1193.85	0.471939
Li7	1	0	131	neutronInelastic	51.6579	558.342	1193.85	0.84602
proton	1	0	8	neutronInelastic	207.186	519.02	1354.92	0.584175
C14	1	0	8	neutronInelastic	207.186	519.02	1354.92	0.0421626
proton	1	0	119	neutronInelastic	204.067	668.954	1376.82	0.584231
C14	1	0	119	neutronInelastic	204.067	668.954	1376.82	0.0421065
alpha	1	0	46	neutronInelastic	-73.675	718.816	1195.12	1.47204
gamma	1	0	46	neutronInelastic	-73.675	718.816	1195.12	0.472442
Li7	1	0	46	neutronInelastic	-73.675	718.816	1195.12	0.845967
alpha	1	0	213	neutronInelastic	100.547	474.969	1193.89	1.47241
gamma	1	0	213	neutronInelastic	100.547	474.969	1193.89	0.477602
Li7	1	0	213	neutronInelastic	100.547	474.969	1193.89	0.837526
gamma	1	0	213	neutronInelastic	100.547	474.969	1193.89	0.00148323
gamma	1	0	213	neutronInelastic	100.547	474.969	1193.89	0.00148323
alpha	1	0	158	neutronInelastic	74.3534	743.164	1195.21	1.4724
gamma	1	0	158	neutronInelastic	74.3534	743.164	1195.21	0.477602
Li7	1	0	158	neutronInelastic	74.3534	743.164	1195.21	0.833432
gamma	1	0	158	neutronInelastic	74.3534	743.164	1195.21	0.00353877
gamma	1	0	158	neutronInelastic	74.3534	743.164	1195.21	0.00353877
proton	1	0	16	neutronInelastic	-100.98	545.635	1373.15	0.584283
C14	1	0	16	neutronInelastic	-100.98	545.635	1373.15	0.0420547
proton	1	0	17	neutronInelastic	-789.466	504.786	2900.36	0.584272
C14	1	0	17	neutronInelastic	-789.466	504.786	2900.36	0.0420662
alpha	1	0	74	neutronInelastic	-53.8748	363.048	1195.92	1.47225
gamma	1	0	74	neutronInelastic	-53.8748	363.048	1195.92	0.477602
Li7	1	0	74	neutronInelastic	-53.8748	363.048	1195.92	0.834936
gamma	1	0	74	neutronInelastic	-53.8748	363.048	1195.92	0.00286104
gamma	1	0	74	neutronInelastic	-53.8748	363.048	1195.92	0.00286104
alpha	1	0	108	neutronInelastic	136.699	736.918	1193.22	1.47246
gamma	1	0	108	neutronInelastic	136.699	736.918	1193.22	0.476297
Li7	1	0	108	neutronInelastic	136.699	736.918	1193.22	0.841745
alpha	1	0	27	neutronInelastic	-103.223	327.904	1195.33	1.47248
gamma	1	0	27	neutronInelastic	-103.223	327.904	1195.33	0.472054
Li7	1	0	27	neutronInelastic	-103.223	327.904	1195.33	0.845899
alpha	1	0	99	neutronInelastic	-32.3767	664.535	1195.31	1.47214
gamma	1	0	99	neutronInelastic	-32.3767	664.535	1195.31	0.474929
Li7	1	0	99	neutronInelastic	-32.3767	664.535	1195.31	0.843416
proton	1	0	94	neutronInelastic	180.049	1159.94	2658.04	0.584258
C14	1	0	94	neutronInelastic	180.049	1159.94	2658.04	0.0420796
alpha	1	0	84	neutronInelastic	-35.6345	687.844	1314.36	0.180397
C14	1	0	84	neutronInelastic	-35.6345	687.844	1314.36	0.0515639
gamma	1	0	84	neutronInelastic	-35.6345	687.844	1314.36	0.793432
gamma	1	0	84	neutronInelastic	-35.6345	687.844	1314.36	0.793432
alpha	1	0	180	neutronInelastic	-18.4596	639.984	1191.81	1.47233
gamma	1	0	180	neutronInelastic	-18.4596	639.984	1191.81	0.477602
Li7	1	0	180	neutronInelastic	-18.4596	639.984	1191.81	0.837756
gamma	1	0	180	neutronInelastic	-18.4596	639.984	1191.81	0.00141246
gamma	1	0	180	neutronInelastic	-18.4596	639.984	1191.81	0.00141246
