e-	Cerenkov	4	3	7	-214.624	567.202	1301.93	0.264264
e-	Cerenkov	4	3	8	-214.624	567.201	1301.93	0.264152
e-	Cerenkov	4	3	9	-214.625	567.201	1301.93	0.264142
e-	Cerenkov	4	3	10	-214.625	567.201	1301.93	0.264142
e-	Cerenkov	4	3	11	-214.625	567.201	1301.93	0.264082
e-	Cerenkov	4	3	12	-214.625	567.2	1301.93	0.264035
e-	Cerenkov	8	3	1	257.462	601.768	1185.75	0.186606
e-	Cerenkov	8	3	2	257.462	601.767	1185.75	0.129862
e-	Cerenkov	5	3	3	137.33	761.002	1220.12	0.387925
e-	Cerenkov	5	3	4	137.623	761.158	1220.34	0.281921
e-	Cerenkov	5	3	5	137.602	761.184	1220.39	0.268684
e-	Cerenkov	5	3	6	137.595	761.192	1220.4	0.264593
e-	Cerenkov	5	3	7	137.594	761.193	1220.4	0.26412
e-	Cerenkov	5	3	8	137.594	761.193	1220.41	0.264071
e-	Cerenkov	5	3	9	137.594	761.193	1220.41	0.264064
e-	Cerenkov	5	3	3	-37.1575	373.324	1051.19	0.272583
e-	Cerenkov	5	3	4	-37.1587	373.443	1051.22	0.18215
e-	Cerenkov	4	3	1	69.6629	650.434	1312.31	1.50576
e-	Cerenkov	4	3	4	67.1755	646.795	1313.95	0.275848
e-	Cerenkov	4	3	5	67.1475	646.764	1313.94	0.266231
e-	Cerenkov	4	3	6	67.1428	646.758	1313.94	0.26407
e-	Cerenkov	4	3	7	67.1428	646.758	1313.94	0.264064
e-	Cerenkov	4	3	1	187.527	358.682	1304.92	0.280883
e-	Cerenkov	4	3	2	187.568	358.694	1304.97	0.248657
e-	Cerenkov	5	3	3	325.033	173.922	1321.1	0.313868
e-	Cerenkov	5	3	4	325.178	173.847	1321.06	0.281138
e-	Cerenkov	5	3	5	325.21	173.798	1321.07	0.263098
e-	Cerenkov	4	3	3	112.496	312.884	1292.42	0.39344
e-	Cerenkov	4	3	4	112.553	312.766	1292.03	0.296465
e-	Cerenkov	4	3	5	112.656	312.776	1291.99	0.268044
e-	Cerenkov	4	3	6	112.666	312.772	1291.98	0.266087
e-	Cerenkov	4	3	7	112.672	312.769	1291.97	0.264154
e-	Cerenkov	4	3	8	112.672	312.769	1291.97	0.264097
e-	Cerenkov	4	3	9	112.672	312.769	1291.97	0.263966
e-	Cerenkov	5	3	1	-197.833	482.679	1062.37	0.399048
e-	Cerenkov	4	3	1	-90.6976	483.954	1109.96	0.415694
e-	Cerenkov	4	3	2	-90.9001	484.107	1110	0.273742
e-	Cerenkov	5	3	2	-197.832	482.53	1062.18	0.282871
e-	Cerenkov	5	3	3	-197.778	482.419	1062.12	0.184784
e-	Cerenkov	4	3	3	-90.9228	484.165	1110.11	0.182286
e-	Cerenkov	5	3	1	-445.687	346.549	984.095	0.321756
e-	Cerenkov	4	3	1	-302.65	341.845	1137.97	0.35883
e-	Cerenkov	4	3	2	-302.706	341.818	1137.78	0.242298
e-	Cerenkov	5	3	2	-445.718	346.362	984.054	0.279317
e-	Cerenkov	5	3	3	-445.712	346.311	984.037	0.266492
e-	Cerenkov	5	3	4	-445.713	346.302	984.034	0.263879
e-	Cerenkov	4	3	3	-302.671	341.824	1137.7	0.181741
e+	Cerenkov	5	3	1	-273.286	523.951	1268.47	0.299595
e-	Cerenkov	4	3	1	-272.781	523.634	1269.14	0.369367
e-	Cerenkov	4	3	2	-272.783	523.579	1268.81	0.281175
e+	Cerenkov	5	3	2	-273.351	523.949	1268.57	0.27398
e+	Cerenkov	5	3	3	-273.378	523.958	1268.59	0.263477
e-	Cerenkov	4	3	3	-272.733	523.603	1268.78	0.269712
e-	Cerenkov	4	3	4	-272.72	523.613	1268.77	0.26674
e-	Cerenkov	4	3	5	-272.715	523.617	1268.76	0.263724
e-	Cerenkov	5	3	1	-183.03	265.892	1002.17	1.20927
e-	Cerenkov	5	3	3	-182.708	266.377	999.591	0.313806
e-	Cerenkov	5	3	4	-182.733	266.365	999.424	0.272255
e-	Cerenkov	5	3	5	-182.718	266.36	999.399	0.258649
e-	Cerenkov	4	3	3	-15.6552	426.404	1301.02	0.300785
